TimePoint,Group,contrast,estimate,std_error,df,t_ratio,p_value_raw,Contrast_Type,Protein,p_value_FDR,Significant_FDR
X10min,.,15°C - 8°C,514.8690000000005,250.81093821117597,27.0,2.05281716847012,0.04989751326853636,Between-Group,MMP-1,0.7650685341259711,False
X10min,.,22°C - 8°C,219.86800000000022,250.81093821117597,27.0,0.8766284340233892,0.3884217254205795,Between-Group,MMP-1,0.9639481585472424,False
X2hrs,.,15°C - 22°C,216.74399999999972,281.37632565895325,27.0,0.770299347297284,0.4478103650991522,Between-Group,MMP-1,0.9748246327115793,False
X2hrs,.,15°C - 8°C,-131.46900000000028,281.37632565895325,27.0,-0.4672354708311509,0.6440803141809832,Between-Group,MMP-1,0.9981454114012376,False
X2hrs,.,22°C - 8°C,-348.213,281.37632565895325,27.0,-1.2375348181284351,0.22654317976099014,Between-Group,MMP-1,0.9583024215269884,False
.,15°C,X10min - X2hrs,170.21300000000062,149.11597495089364,27.0,1.1414806499173182,0.26369309558992354,Within-Group,MMP-1,0.9587581238028823,False
.,22°C,X10min - X2hrs,91.95600000000013,149.11597495089364,27.0,0.6166743706050459,0.5426148503270721,Within-Group,MMP-1,0.9979364913093677,False
.,8°C,X10min - X2hrs,-476.1250000000001,149.11597495089364,27.0,-3.1929845219923347,0.0035615774411888877,Within-Group,MMP-1,0.40245825085434433,False
X10min,.,15°C - 22°C,-4651.942999999997,2581.1142306868887,27.0,-1.8023003184799058,0.08267353772989765,Between-Group,MMP-2,0.791489245095708,False
X10min,.,15°C - 8°C,-2821.9169999999986,2581.1142306868887,27.0,-1.0932941155607154,0.28392349553148566,Between-Group,MMP-2,0.9587581238028823,False
X10min,.,22°C - 8°C,1830.025999999998,2581.1142306868887,27.0,0.7090062029191904,0.48439822800792076,Between-Group,MMP-2,0.9832993969741625,False
X2hrs,.,15°C - 22°C,-4489.0560000000005,2511.9168393034324,27.0,-1.787103748723162,0.08515353870290747,Between-Group,MMP-2,0.791489245095708,False
X2hrs,.,15°C - 8°C,-5113.705000000001,2511.916839303433,27.0,-2.035777984361161,0.0516937980025315,Between-Group,MMP-2,0.7650685341259711,False
X2hrs,.,22°C - 8°C,-624.6490000000003,2511.916839303433,27.0,-0.2486742356379993,0.8054946053767427,Between-Group,MMP-2,0.9995801204593276,False
.,15°C,X10min - X2hrs,921.1670000000036,1138.6856687699196,27.0,0.8089739119972472,0.42560175280039236,Within-Group,MMP-2,0.974695460966868,False
.,22°C,X10min - X2hrs,1084.0539999999994,1138.6856687699196,27.0,0.9520221688317753,0.34953119555610923,Within-Group,MMP-2,0.9587581238028823,False
.,8°C,X10min - X2hrs,-1370.620999999999,1138.6856687699196,27.0,-1.203686880050603,0.2391581213889825,Within-Group,MMP-2,0.9583024215269884,False
X10min,.,15°C - 22°C,-2061.674,1192.378326054898,27.0,-1.7290435048591104,0.0952212906788017,Between-Group,MMP-3,0.8003310133912506,False
X10min,.,15°C - 8°C,-441.2350000000001,1192.3783260548983,27.0,-0.37004614253587603,0.7142350595221012,Between-Group,MMP-3,0.9995801204593276,False
X10min,.,22°C - 8°C,1620.4389999999999,1192.3783260548983,27.0,1.358997362323234,0.18539217474075403,Between-Group,MMP-3,0.9458107478379616,False
X2hrs,.,15°C - 22°C,-2284.9269999999988,1209.4594370254526,27.0,-1.889213420517478,0.06964783957919378,Between-Group,MMP-3,0.791489245095708,False
X2hrs,.,15°C - 8°C,-1174.348999999999,1209.4594370254529,27.0,-0.9709701409153461,0.3401817701701426,Between-Group,MMP-3,0.9587581238028823,False
X2hrs,.,22°C - 8°C,1110.5779999999995,1209.4594370254529,27.0,0.9182432796021316,0.3666220279602338,Between-Group,MMP-3,0.9587581238028823,False
.,15°C,X10min - X2hrs,724.9149999999994,410.6232022133259,27.0,1.7654019453664322,0.0888051081599573,Within-Group,MMP-3,0.791489245095708,False
.,22°C,X10min - X2hrs,501.6620000000007,410.6232022133259,27.0,1.221708849611909,0.23237768770025335,Within-Group,MMP-3,0.9583024215269884,False
.,8°C,X10min - X2hrs,-8.1989999999995,410.6232022133259,27.0,-0.019967210707542964,0.9842163584626042,Within-Group,MMP-3,0.9995801204593276,False
X10min,.,15°C - 22°C,-865.0080000000002,921.5654979897984,27.0,-0.9386288895220508,0.3562428018492252,Between-Group,Osteocalcin,0.9587581238028823,False
X10min,.,15°C - 8°C,-689.4470000000005,921.5654979897985,27.0,-0.7481258809101298,0.4608515135743908,Between-Group,Osteocalcin,0.9764033088087116,False
X10min,.,22°C - 8°C,175.5609999999997,921.5654979897985,27.0,0.19050300861192085,0.8503401382130362,Between-Group,Osteocalcin,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-868.8249999999992,872.4928536397981,27.0,-0.9957961218541819,0.328190430678136,Between-Group,Osteocalcin,0.9587581238028823,False
X2hrs,.,15°C - 8°C,-1036.0429999999994,872.4928536397982,27.0,-1.1874515598356081,0.24539160767217916,Between-Group,Osteocalcin,0.9583024215269884,False
X2hrs,.,22°C - 8°C,-167.2180000000002,872.4928536397982,27.0,-0.1916554379814265,0.8494461791758599,Between-Group,Osteocalcin,0.9995801204593276,False
.,15°C,X10min - X2hrs,419.79399999999634,251.25009745500202,27.0,1.6708212424680946,0.10631034846558154,Within-Group,Osteocalcin,0.8239637885635016,False
.,22°C,X10min - X2hrs,415.97699999999725,251.25009745500202,27.0,1.6556292085597986,0.10937572414559757,Within-Group,Osteocalcin,0.8239637885635016,False
.,8°C,X10min - X2hrs,73.19799999999736,251.25009745500202,27.0,0.2913352103797964,0.7730214554257262,Within-Group,Osteocalcin,0.9995801204593276,False
X10min,.,15°C - 22°C,-6578.200999999997,5293.208066037625,27.0,-1.2427625965068645,0.22464031872675896,Between-Group,Osteopontin,0.9583024215269884,False
X10min,.,15°C - 8°C,-1182.5339999999978,5293.208066037625,27.0,-0.2234059166476741,0.8249012908162315,Between-Group,Osteopontin,0.9995801204593276,False
X10min,.,22°C - 8°C,5395.6669999999995,5293.208066037625,27.0,1.0193566798591904,0.3170811872510019,Between-Group,Osteopontin,0.9587581238028823,False
X2hrs,.,15°C - 22°C,-849.7770000000002,4636.427109078473,27.0,-0.18328272611815094,0.8559456133231408,Between-Group,Osteopontin,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-681.7059999999991,4636.427109078474,27.0,-0.1470326145460515,0.884198692154765,Between-Group,Osteopontin,0.9995801204593276,False
X2hrs,.,22°C - 8°C,168.07100000000105,4636.427109078474,27.0,0.03625011157209942,0.9713496155678619,Between-Group,Osteopontin,0.9995801204593276,False
.,15°C,X10min - X2hrs,-1183.4299999999903,2236.1732582783598,27.0,-0.529221068009336,0.6009765855757543,Within-Group,Osteopontin,0.9979364913093677,False
.,22°C,X10min - X2hrs,4544.994000000007,2236.1732582783598,27.0,2.0324874126699912,0.052047203831271635,Within-Group,Osteopontin,0.7650685341259711,False
.,8°C,X10min - X2hrs,-682.6019999999916,2236.1732582783593,27.0,-0.3052545224181467,0.7625132189039029,Within-Group,Osteopontin,0.9995801204593276,False
X10min,.,15°C - 22°C,-61.93000000000001,70.8025932031892,27.0,-0.8746854768761557,0.38945953922813914,Between-Group,Pentraxin-3,0.9639481585472424,False
X10min,.,15°C - 8°C,-64.19900000000001,70.80259320318922,27.0,-0.9067323256898484,0.3725699214261492,Between-Group,Pentraxin-3,0.9626770589263999,False
X10min,.,22°C - 8°C,-2.2690000000000126,70.80259320318922,27.0,-0.032046848813693005,0.9746704203870977,Between-Group,Pentraxin-3,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-53.68300000000002,63.045286242568565,27.0,-0.8514990287053836,0.4019815555876358,Between-Group,Pentraxin-3,0.9639481585472424,False
X2hrs,.,15°C - 8°C,-105.631,63.04528624256858,27.0,-1.675478156980391,0.10538522438222535,Between-Group,Pentraxin-3,0.8239637885635016,False
X2hrs,.,22°C - 8°C,-51.94799999999998,63.04528624256858,27.0,-0.8239791282750075,0.41717102590415567,Between-Group,Pentraxin-3,0.9639481585472424,False
.,15°C,X10min - X2hrs,7.036000000000058,22.499216899129475,27.0,0.31272199523852273,0.7568945858706013,Within-Group,Pentraxin-3,0.9995801204593276,False
.,22°C,X10min - X2hrs,15.283000000000039,22.49921689912947,27.0,0.67926808601909,0.5027500795266244,Within-Group,Pentraxin-3,0.9951522764592834,False
.,8°C,X10min - X2hrs,-34.39599999999992,22.49921689912947,27.0,-1.528764318963064,0.1379550465587059,Within-Group,Pentraxin-3,0.8660511256185427,False
X10min,.,15°C - 22°C,-16.82600000000031,171.27044953047306,27.0,-0.09824228316167621,0.9224656294436073,Between-Group,sTNF-R1,0.9995801204593276,False
X10min,.,15°C - 8°C,-112.7480000000003,171.27044953047306,27.0,-0.6583038715031794,0.515917408296293,Between-Group,sTNF-R1,0.9979364913093677,False
X10min,.,22°C - 8°C,-95.922,171.27044953047306,27.0,-0.5600615883415032,0.580054988328689,Between-Group,sTNF-R1,0.9979364913093677,False
X2hrs,.,15°C - 22°C,-72.51200000000004,157.65104019860982,27.0,-0.4599525630065552,0.6492328112711245,Between-Group,sTNF-R1,0.9988768156402602,False
X2hrs,.,15°C - 8°C,-164.483,157.65104019860985,27.0,-1.0433359639922655,0.3060448128179317,Between-Group,sTNF-R1,0.9587581238028823,False
X2hrs,.,22°C - 8°C,-91.97099999999996,157.65104019860985,27.0,-0.5833834009857104,0.56447702949225,Between-Group,sTNF-R1,0.9979364913093677,False
.,15°C,X10min - X2hrs,155.34699999999933,48.399619766642395,27.0,3.2096739757254533,0.0034157102772909907,Within-Group,sTNF-R1,0.40245825085434433,False
.,22°C,X10min - X2hrs,99.66099999999959,48.399619766642395,27.0,2.059127746881333,0.04924640162301823,Within-Group,sTNF-R1,0.7650685341259711,False
.,8°C,X10min - X2hrs,103.61199999999963,48.3996197666424,27.0,2.1407606195991287,0.04147826443963859,Within-Group,sTNF-R1,0.7296680224763044,False
X10min,.,15°C - 22°C,-135.3810000000002,312.04432519304873,27.0,-0.43385182510928744,0.6678430911818898,Between-Group,sTNF-R2,0.9995801204593276,False
X10min,.,15°C - 8°C,166.9759999999997,312.0443251930488,27.0,0.5351034661396217,0.5969583735216651,Between-Group,sTNF-R2,0.9979364913093677,False
X10min,.,22°C - 8°C,302.35699999999986,312.0443251930488,27.0,0.968955291248909,0.34116783472135015,Between-Group,sTNF-R2,0.9587581238028823,False
X2hrs,.,15°C - 22°C,-221.4930000000001,260.87458093824256,27.0,-0.8490401755640372,0.40332429264169567,Between-Group,sTNF-R2,0.9639481585472424,False
X2hrs,.,15°C - 8°C,-137.00300000000004,260.87458093824256,27.0,-0.5251680692969971,0.6037526402895137,Between-Group,sTNF-R2,0.9979364913093677,False
X2hrs,.,22°C - 8°C,84.49000000000007,260.87458093824256,27.0,0.32387210626704016,0.7485303762259365,Between-Group,sTNF-R2,0.9995801204593276,False
.,15°C,X10min - X2hrs,377.3549999999987,132.84132521755257,27.0,2.840644651670022,0.008459538598044302,Within-Group,sTNF-R2,0.6145250538722182,False
.,22°C,X10min - X2hrs,291.2429999999988,132.84132521755254,27.0,2.192412636075663,0.037147654538504604,Within-Group,sTNF-R2,0.7296680224763044,False
.,8°C,X10min - X2hrs,73.375999999999,132.84132521755254,27.0,0.5523582355101627,0.5852469092997408,Within-Group,sTNF-R2,0.9979364913093677,False
X10min,.,15°C - 22°C,-10.274000000000001,21.049967498875226,27.0,-0.48807676308996567,0.62943576710664,Between-Group,TSLP,0.9979364913093677,False
X10min,.,15°C - 8°C,9.190999999999988,21.04996749887523,27.0,0.436627752536487,0.6658532511608642,Between-Group,TSLP,0.9995801204593276,False
X10min,.,22°C - 8°C,19.46499999999999,21.04996749887523,27.0,0.9247045156264526,0.36331095629679355,Between-Group,TSLP,0.9587581238028823,False
X2hrs,.,15°C - 22°C,-23.135000000000034,20.466092293786257,27.0,-1.1304063163549833,0.2682470698711617,Between-Group,TSLP,0.9587581238028823,False
X2hrs,.,15°C - 8°C,2.1139999999999777,20.466092293786264,27.0,0.10329280107086256,0.9184939973828561,Between-Group,TSLP,0.9995801204593276,False
X2hrs,.,22°C - 8°C,25.24900000000001,20.466092293786264,27.0,1.2336991174258454,0.22794704463687324,Between-Group,TSLP,0.9583024215269884,False
.,15°C,X10min - X2hrs,19.879999999999995,5.594966885017691,27.0,3.5531935056193165,0.0014242982147376433,Within-Group,TSLP,0.3621278210970458,False
.,22°C,X10min - X2hrs,7.018999999999963,5.594966885017691,27.0,1.2545203830956668,0.22040471673369205,Within-Group,TSLP,0.9583024215269884,False
.,8°C,X10min - X2hrs,12.802999999999983,5.594966885017692,27.0,2.288306662597789,0.03017186120172637,Within-Group,TSLP,0.7296680224763044,False
X10min,.,15°C - 22°C,-84.61,46.737885418655885,27.0,-1.810308687312308,0.0813916669221188,Between-Group,TWEAK/TNFSF12,0.791489245095708,False
X10min,.,15°C - 8°C,-93.163,46.737885418655885,27.0,-1.9933079805705773,0.056421790560205666,Between-Group,TWEAK/TNFSF12,0.7650685341259711,False
X10min,.,22°C - 8°C,-8.552999999999997,46.737885418655885,27.0,-0.1829992932582693,0.8561658155029089,Between-Group,TWEAK/TNFSF12,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-91.64900000000003,50.059756532309194,27.0,-1.8307919644165391,0.07819025553394662,Between-Group,TWEAK/TNFSF12,0.791489245095708,False
X2hrs,.,15°C - 8°C,-130.42100000000002,50.0597565323092,27.0,-2.6053063185759733,0.014750918222777017,Between-Group,TWEAK/TNFSF12,0.6290101284366936,False
X2hrs,.,22°C - 8°C,-38.77199999999999,50.0597565323092,27.0,-0.7745143541594345,0.445356618096281,Between-Group,TWEAK/TNFSF12,0.9748246327115793,False
.,15°C,X10min - X2hrs,18.069000000000145,21.647055721446435,27.0,0.8347093587465849,0.411206443414707,Within-Group,TWEAK/TNFSF12,0.9639481585472424,False
.,22°C,X10min - X2hrs,11.030000000000108,21.647055721446428,27.0,0.5095381164964774,0.6145147645550714,Within-Group,TWEAK/TNFSF12,0.9979364913093677,False
.,8°C,X10min - X2hrs,-19.188999999999886,21.647055721446428,27.0,-0.8864484965957163,0.38320368343773215,Within-Group,TWEAK/TNFSF12,0.9639481585472424,False
X10min,.,15°C - 22°C,0.002239493700000289,0.6014683994696846,27.0,0.003723377158259442,0.9970565563658598,Between-Group,1H-Indole-3-Acetic Acid,0.9995801204593276,False
X10min,.,15°C - 8°C,0.5000489265000002,0.6014683994696846,27.0,0.8313802137251001,0.4130512611021463,Between-Group,1H-Indole-3-Acetic Acid,0.9639481585472424,False
X10min,.,22°C - 8°C,0.4978094327999999,0.6014683994696846,27.0,0.8276568365668406,0.41512066381746493,Between-Group,1H-Indole-3-Acetic Acid,0.9639481585472424,False
X2hrs,.,15°C - 22°C,0.29174746069999996,0.45741787905092907,27.0,0.637813854817679,0.5289674114108933,Between-Group,1H-Indole-3-Acetic Acid,0.9979364913093677,False
X2hrs,.,15°C - 8°C,-0.2775302149,0.4574178790509291,27.0,-0.6067323286003424,0.5490968807677712,Between-Group,1H-Indole-3-Acetic Acid,0.9979364913093677,False
X2hrs,.,22°C - 8°C,-0.5692776756,0.4574178790509291,27.0,-1.2445461834180214,0.22399387749327304,Between-Group,1H-Indole-3-Acetic Acid,0.9583024215269884,False
.,15°C,X10min - X2hrs,0.17342985260000066,0.3890948731390788,27.0,0.44572638853046403,0.6593486340150851,Within-Group,1H-Indole-3-Acetic Acid,0.9995801204593276,False
.,22°C,X10min - X2hrs,0.4629378196000003,0.38909487313907876,27.0,1.1897813401271082,0.244489768642253,Within-Group,1H-Indole-3-Acetic Acid,0.9583024215269884,False
.,8°C,X10min - X2hrs,-0.6041492887999995,0.3890948731390788,27.0,-1.5527043158547382,0.1321380895811374,Within-Group,1H-Indole-3-Acetic Acid,0.8614386993847227,False
X10min,.,15°C - 22°C,0.7261722590999996,0.6729796782140438,27.0,1.0790403969212243,0.2901153342876952,Between-Group,2-OH-Butanoic Acid,0.9587581238028823,False
X10min,.,15°C - 8°C,0.3319042723999996,0.6729796782140438,27.0,0.4931861735867099,0.6258686046365185,Between-Group,2-OH-Butanoic Acid,0.9979364913093677,False
X10min,.,22°C - 8°C,-0.3942679867,0.6729796782140438,27.0,-0.5858542233345143,0.5628391607788719,Between-Group,2-OH-Butanoic Acid,0.9979364913093677,False
X2hrs,.,15°C - 22°C,-0.9513107653000005,0.8071579159918634,27.0,-1.1785931184618281,0.2488431383777151,Between-Group,2-OH-Butanoic Acid,0.9583024215269884,False
X2hrs,.,15°C - 8°C,-0.3946501199000002,0.8071579159918634,27.0,-0.48893792909785266,0.6288338959226958,Between-Group,2-OH-Butanoic Acid,0.9979364913093677,False
X2hrs,.,22°C - 8°C,0.5566606454000003,0.8071579159918634,27.0,0.6896551893639754,0.4962962214521808,Between-Group,2-OH-Butanoic Acid,0.9951522764592834,False
.,15°C,X10min - X2hrs,1.2165115335000005,0.7129286370772945,27.0,1.7063580704054513,0.09942004333173776,Within-Group,2-OH-Butanoic Acid,0.8087475535758233,False
.,22°C,X10min - X2hrs,-0.4609714908999996,0.7129286370772945,27.0,-0.6465885460707365,0.5233571940722805,Within-Group,2-OH-Butanoic Acid,0.9979364913093677,False
.,8°C,X10min - X2hrs,0.48995714120000067,0.7129286370772945,27.0,0.6872457013490403,0.49778914854636913,Within-Group,2-OH-Butanoic Acid,0.9951522764592834,False
X10min,.,15°C - 22°C,0.05167598770000009,1.0334300105491703,27.0,0.05000434201880705,0.9604870187785993,Between-Group,3-OH-Butanoic Acid,0.9995801204593276,False
X10min,.,15°C - 8°C,-1.1110179607,1.0334300105491705,27.0,-1.075078088848609,0.29185350091895146,Between-Group,3-OH-Butanoic Acid,0.9587581238028823,False
X10min,.,22°C - 8°C,-1.1626939483999998,1.0334300105491705,27.0,-1.1250824308674157,0.2704565560616659,Between-Group,3-OH-Butanoic Acid,0.9587581238028823,False
X2hrs,.,15°C - 22°C,0.3267169120999997,0.5967663174345725,27.0,0.5474788079604038,0.5885473136296044,Between-Group,3-OH-Butanoic Acid,0.9979364913093677,False
X2hrs,.,15°C - 8°C,0.7276045752999996,0.5967663174345726,27.0,1.2192453797122549,0.23329593240038876,Between-Group,3-OH-Butanoic Acid,0.9583024215269884,False
X2hrs,.,22°C - 8°C,0.40088766319999986,0.5967663174345726,27.0,0.6717665717518512,0.5074400212964547,Between-Group,3-OH-Butanoic Acid,0.9979364913093677,False
.,15°C,X10min - X2hrs,-0.49918749599999923,0.7836720197053885,27.0,-0.636985222705364,0.5294988747653245,Within-Group,3-OH-Butanoic Acid,0.9979364913093677,False
.,22°C,X10min - X2hrs,-0.22414657159999962,0.7836720197053885,27.0,-0.2860208938992931,0.7770451905093054,Within-Group,3-OH-Butanoic Acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,1.3394350400000001,0.7836720197053885,27.0,1.709178082565132,0.09888974722289781,Within-Group,3-OH-Butanoic Acid,0.8087475535758233,False
X10min,.,15°C - 22°C,1.1459519334999992,0.8733504488448248,27.0,1.3121329874115741,0.20052181289107537,Between-Group,Alanine,0.9578432860474494,False
X10min,.,15°C - 8°C,0.4249518641999992,0.8733504488448248,27.0,0.4865765681601016,0.6304848783197914,Between-Group,Alanine,0.9979364913093677,False
X10min,.,22°C - 8°C,-0.7210000692999999,0.8733504488448248,27.0,-0.8255564192514726,0.41629089776267303,Between-Group,Alanine,0.9639481585472424,False
X2hrs,.,15°C - 22°C,-0.06464028040000153,0.9999437244742692,27.0,-0.0646439182704875,0.9489337655483787,Between-Group,Alanine,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-0.991667088000002,0.9999437244742693,27.0,-0.9917228977274508,0.3301377656936799,Between-Group,Alanine,0.9587581238028823,False
X2hrs,.,22°C - 8°C,-0.9270268076000006,0.9999437244742693,27.0,-0.9270789794569634,0.3620991393342795,Between-Group,Alanine,0.9587581238028823,False
.,15°C,X10min - X2hrs,0.7694007684999988,0.8982838085451498,27.0,0.8565230288922958,0.3992468558169895,Within-Group,Alanine,0.9639481585472424,False
.,22°C,X10min - X2hrs,-0.44119144540000177,0.8982838085451498,27.0,-0.49114927955180493,0.6272895711575559,Within-Group,Alanine,0.9979364913093677,False
.,8°C,X10min - X2hrs,-0.6472181837000024,0.8982838085451498,27.0,-0.720505231802218,0.47740607850630046,Within-Group,Alanine,0.9826150257725653,False
X10min,.,15°C - 22°C,0.8987923351999992,0.43942651818518014,27.0,2.0453757295121555,0.05067508838851792,Between-Group,Arachidonic acid,0.7650685341259711,False
X10min,.,15°C - 8°C,0.17766250969999964,0.4394265181851802,27.0,0.40430538974693897,0.689173069293959,Between-Group,Arachidonic acid,0.9995801204593276,False
X10min,.,22°C - 8°C,-0.7211298254999996,0.4394265181851802,27.0,-1.6410703397652162,0.11238225181993897,Between-Group,Arachidonic acid,0.8282083340643328,False
X2hrs,.,15°C - 22°C,0.1712055831999998,0.228522400450669,27.0,0.7491851252322105,0.4602234659559298,Between-Group,Arachidonic acid,0.9764033088087116,False
X2hrs,.,15°C - 8°C,0.14430221259999987,0.228522400450669,27.0,0.631457626540862,0.5330514575692711,Between-Group,Arachidonic acid,0.9979364913093677,False
X2hrs,.,22°C - 8°C,-0.026903370599999935,0.228522400450669,27.0,-0.11772749869134842,0.9071550154517556,Between-Group,Arachidonic acid,0.9995801204593276,False
.,15°C,X10min - X2hrs,0.17929203929999987,0.3857398352663519,27.0,0.4648004248153406,0.6458010626371822,Within-Group,Arachidonic acid,0.9981454114012376,False
.,22°C,X10min - X2hrs,-0.5482947126999996,0.3857398352663519,27.0,-1.4214106570595806,0.1666457087806698,Within-Group,Arachidonic acid,0.9210798142931588,False
.,8°C,X10min - X2hrs,0.14593174220000008,0.3857398352663519,27.0,0.3783164943263761,0.7081537806740801,Within-Group,Arachidonic acid,0.9995801204593276,False
X10min,.,15°C - 22°C,0.6979247370000002,0.5394371270262754,27.0,1.293801820515044,0.20669263129475848,Between-Group,Arginine [-NH3],0.9583024215269884,False
X10min,.,15°C - 8°C,-0.04308587719999951,0.5394371270262754,27.0,-0.07987191656146582,0.9369282012088299,Between-Group,Arginine [-NH3],0.9995801204593276,False
X10min,.,22°C - 8°C,-0.7410106141999998,0.5394371270262754,27.0,-1.37367373707651,0.18084189148137012,Between-Group,Arginine [-NH3],0.9431600186489918,False
X2hrs,.,15°C - 22°C,-0.09076254630000069,0.16677682917098308,27.0,-0.5442155649028981,0.5907596004692443,Between-Group,Arginine [-NH3],0.9979364913093677,False
X2hrs,.,15°C - 8°C,0.009296379399999145,0.16677682917098308,27.0,0.055741432705069024,0.9559582375843959,Between-Group,Arginine [-NH3],0.9995801204593276,False
X2hrs,.,22°C - 8°C,0.10005892569999984,0.16677682917098308,27.0,0.5999569976079672,0.5535372878534478,Between-Group,Arginine [-NH3],0.9979364913093677,False
.,15°C,X10min - X2hrs,-0.21699612429999696,0.3941373835014699,27.0,-0.550559610388208,0.5864624272569638,Within-Group,Arginine [-NH3],0.9979364913093677,False
.,22°C,X10min - X2hrs,-1.0056834075999979,0.3941373835014699,27.0,-2.5516062411173115,0.016699383940797174,Within-Group,Arginine [-NH3],0.6290101284366936,False
.,8°C,X10min - X2hrs,-0.1646138676999983,0.3941373835014699,27.0,-0.4176560625576498,0.679501366270842,Within-Group,Arginine [-NH3],0.9995801204593276,False
X10min,.,15°C - 22°C,-0.22614748830000014,0.9054183398470086,27.0,-0.24977126964118376,0.8046548188833339,Between-Group,Ascorbic Acid,0.9995801204593276,False
X10min,.,15°C - 8°C,-0.27870999589999984,0.9054183398470087,27.0,-0.30782455317515917,0.760577980863383,Between-Group,Ascorbic Acid,0.9995801204593276,False
X10min,.,22°C - 8°C,-0.05256250759999971,0.9054183398470087,27.0,-0.05805328353397542,0.9541337098177323,Between-Group,Ascorbic Acid,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-0.8030305321000004,1.1011949687758136,27.0,-0.7292355621572815,0.4721366517425776,Between-Group,Ascorbic Acid,0.9826150257725653,False
X2hrs,.,15°C - 8°C,-0.7035233309999993,1.1011949687758136,27.0,-0.6388726346816663,0.5282887547021925,Between-Group,Ascorbic Acid,0.9979364913093677,False
X2hrs,.,22°C - 8°C,0.09950720110000111,1.1011949687758136,27.0,0.09036292747561513,0.9286658481380936,Between-Group,Ascorbic Acid,0.9995801204593276,False
.,15°C,X10min - X2hrs,0.6372750121999996,0.7997114485343428,27.0,0.7968811917948083,0.43247197698131645,Within-Group,Ascorbic Acid,0.974695460966868,False
.,22°C,X10min - X2hrs,0.06039196839999931,0.7997114485343428,27.0,0.07551719874797545,0.9403599872648243,Within-Group,Ascorbic Acid,0.9995801204593276,False
.,8°C,X10min - X2hrs,0.21246167710000013,0.7997114485343428,27.0,0.2656729217637006,0.7925092262667985,Within-Group,Ascorbic Acid,0.9995801204593276,False
X10min,.,15°C - 22°C,0.15248231639999965,1.237456668495846,27.0,0.12322234812904201,0.902843723814313,Between-Group,Asparagine,0.9995801204593276,False
X10min,.,15°C - 8°C,1.1908401857000002,1.237456668495846,27.0,0.9623287958417898,0.34442445217263706,Between-Group,Asparagine,0.9587581238028823,False
X10min,.,22°C - 8°C,1.0383578693000004,1.237456668495846,27.0,0.8391064477127477,0.40877776632024454,Between-Group,Asparagine,0.9639481585472424,False
X2hrs,.,15°C - 22°C,-1.2051498686999995,0.9566922063244445,27.0,-1.2597049089906511,0.2185563847489181,Between-Group,Asparagine,0.9583024215269884,False
X2hrs,.,15°C - 8°C,-1.1637670948999994,0.9566922063244445,27.0,-1.2164488089341967,0.23434162915034198,Between-Group,Asparagine,0.9583024215269884,False
X2hrs,.,22°C - 8°C,0.041382773799999995,0.9566922063244445,27.0,0.04325610005645409,0.9658157019614579,Between-Group,Asparagine,0.9995801204593276,False
.,15°C,X10min - X2hrs,-0.2866642856000007,0.8166198465888013,27.0,-0.35103761780644904,0.7282845344830343,Within-Group,Asparagine,0.9995801204593276,False
.,22°C,X10min - X2hrs,-1.6442964706999998,0.8166198465888013,27.0,-2.0135396874917797,0.05412398801115344,Within-Group,Asparagine,0.7650685341259711,False
.,8°C,X10min - X2hrs,-2.6412715662000004,0.8166198465888013,27.0,-3.2343955112445113,0.0032101433794202655,Within-Group,Asparagine,0.40245825085434433,False
X10min,.,15°C - 22°C,1.033342765999999,0.8265030734166728,27.0,1.2502588305307487,0.22193284803087934,Between-Group,Cholesterol,0.9583024215269884,False
X10min,.,15°C - 8°C,0.018862220999999124,0.8265030734166731,27.0,0.022821719128066603,0.9819603130569883,Between-Group,Cholesterol,0.9995801204593276,False
X10min,.,22°C - 8°C,-1.0144805449999998,0.8265030734166731,27.0,-1.2274371114026819,0.23025298873431524,Between-Group,Cholesterol,0.9583024215269884,False
X2hrs,.,15°C - 22°C,0.06409868230000033,0.0958573320362661,27.0,0.6686883615303377,0.5093715175116824,Between-Group,Cholesterol,0.9979364913093677,False
X2hrs,.,15°C - 8°C,0.08086961660000029,0.0958573320362661,27.0,0.8436456020850294,0.40628010385284286,Between-Group,Cholesterol,0.9639481585472424,False
X2hrs,.,22°C - 8°C,0.016770934299999957,0.0958573320362661,27.0,0.1749572405546916,0.8624186394858183,Between-Group,Cholesterol,0.9995801204593276,False
.,15°C,X10min - X2hrs,-0.0826074854000029,0.5827405519684473,27.0,-0.14175688498245392,0.8883244942378176,Within-Group,Cholesterol,0.9995801204593276,False
.,22°C,X10min - X2hrs,-1.0518515691000017,0.5827405519684472,27.0,-1.805008361863505,0.08223815008636101,Within-Group,Cholesterol,0.791489245095708,False
.,8°C,X10min - X2hrs,-0.020600089800001734,0.5827405519684473,27.0,-0.03535036257630674,0.9720604238516173,Within-Group,Cholesterol,0.9995801204593276,False
X10min,.,15°C - 22°C,-0.3453076855999987,1.268609609207372,27.0,-0.2721938121024853,0.7875437513603404,Between-Group,Citric acid,0.9995801204593276,False
